Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2021-03-14;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;6,00;0,00;0,00;13,00;0,00;0,00;0,00;6,00;0,00;7,00;0,00;7,00;0,00
2021-03-21;27,00;13,00;0,00;0,00;0,00;54,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;27,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;28,00;14,00;14,00;14,00;0,00;0,00;0,00;0,00;14,00;0,00;14,93;42,93;0,00;0,00;0,00;12,92;12,92;0,00;13,18;0,00;0,00
2021-04-04;40,00;27,00;27,00;0,00;0,00;27,37;0,00;0,00;0,00;13,33;41,90;13,33;0,00;13,33;0,00;0,00;0,00;0,00;0,00;0,00;13,33
2021-04-11;0,00;0,00;0,00;13,00;0,00;39,00;7,00;0,00;7,00;0,00;0,00;44,00;0,00;0,00;0,00;12,00;0,00;0,00;8,00;0,00;0,00
2021-04-18;0,00;42,00;0,00;14,00;0,00;0,00;0,00;7,00;7,00;0,00;0,00;37,00;0,00;0,00;0,00;6,00;0,00;8,00;8,00;0,00;17,00
2021-04-25;0,00;0,00;0,00;0,00;0,00;20,00;0,00;7,00;0,00;14,00;7,00;0,00;0,00;0,00;0,00;18,00;0,00;8,00;8,00;8,00;0,00
2021-05-02;52,00;26,00;13,00;26,00;0,00;12,48;12,48;0,00;0,00;0,00;0,00;91,00;0,00;0,00;0,00;65,57;0,00;0,00;25,16;0,00;0,00
2021-05-09;41,00;41,00;0,00;0,00;14,00;41,00;14,35;0,00;14,35;0,00;41,00;54,05;0,00;0,00;0,00;13,67;0,00;0,00;13,67;0,00;0,00
2021-05-16;0,00;13,00;13,00;0,00;0,00;13,00;13,00;6,00;13,00;7,00;7,00;14,00;7,00;6,00;0,00;6,00;6,00;8,00;23,00;31,00;0,00
2021-05-23;27,00;14,00;41,00;14,00;27,00;27,00;14,54;14,54;14,54;12,60;12,60;79,20;0,00;0,00;0,00;13,50;0,00;0,00;27,00;0,00;27,00
2021-05-30;41,00;14,00;55,00;14,00;28,00;41,00;26,65;14,35;14,35;0,00;27,95;68,95;0,00;0,00;0,00;66,89;0,00;13,12;13,12;0,00;0,00
2021-06-06;69,00;69,00;0,00;55,00;0,00;41,82;14,64;0,00;14,64;0,00;96,97;82,05;0,00;0,00;0,00;26,71;0,00;13,46;13,46;0,00;13,46
2021-06-13;0,00;13,00;13,00;0,00;0,00;20,00;13,00;0,00;0,00;7,00;14,00;22,00;0,00;0,00;0,00;54,00;0,00;8,00;8,00;0,00;16,00
2021-06-20;94,00;54,00;0,00;67,00;0,00;67,43;0,00;0,00;40,87;0,00;53,45;94,00;0,00;13,43;0,00;107,43;0,00;0,00;40,29;13,43;26,86
2021-06-27;82,00;68,00;0,00;0,00;0,00;41,00;14,35;0,00;41,00;13,05;96,91;109,95;13,05;0,00;0,00;55,41;13,30;13,39;26,78;26,78;0,00
2021-07-04;44,00;44,00;0,00;44,00;15,00;148,76;14,67;0,00;29,33;15,30;30,61;105,22;0,00;0,00;0,00;114,40;0,00;15,23;28,77;59,23;15,23
2021-07-11;59,00;30,00;15,00;0,00;0,00;103,76;14,24;0,00;44,76;0,00;29,50;118,00;14,75;15,30;0,00;131,11;0,00;0,00;43,83;0,00;15,17
2021-07-18;100,00;33,00;0,00;17,00;17,00;65,31;32,65;0,00;0,00;0,00;50,00;133,33;33,33;17,78;0,00;166,67;0,00;67,80;16,95;0,00;33,90
2021-07-25;46,00;31,00;31,00;31,00;31,00;94,09;31,36;0,00;14,64;0,00;121,44;92,00;0,00;0,00;0,00;105,14;0,00;46,00;46,00;0,00;0,00
2021-08-01;30,00;15,00;15,00;30,00;15,00;60,00;14,00;0,00;14,00;15,00;46,88;91,88;15,00;0,00;0,00;72,86;0,00;0,00;60,00;0,00;15,00
2021-08-08;16,00;16,00;16,00;47,00;16,00;16,00;46,00;0,00;0,00;16,00;68,00;102,00;0,00;16,00;0,00;80,00;0,00;16,00;33,78;16,00;0,00
2021-08-15;45,00;15,00;0,00;30,00;15,00;14,32;30,68;14,32;0,00;0,00;76,88;76,88;0,00;0,00;0,00;45,00;31,50;30,00;0,00;0,00;0,00
2021-08-22;31,00;16,00;16,00;16,00;31,00;31,00;16,53;0,00;0,00;0,00;93,00;76,59;0,00;0,00;0,00;0,00;15,50;31,00;31,00;14,68;14,68
2021-08-29;16,00;0,00;0,00;16,00;0,00;46,00;16,00;0,00;16,00;0,00;30,22;46,22;0,00;0,00;0,00;82,29;16,00;0,00;49,78;0,00;0,00
2021-09-05;49,00;49,00;16,00;0,00;0,00;16,33;0,00;16,33;16,33;0,00;65,96;49,00;0,00;0,00;0,00;82,41;0,00;49,00;0,00;49,00;0,00
