Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2021-05-23;22,00;4,19;2,10;0,00;1,05;2,00;3,00;4,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;29,00;8,59;3,22;3,22;2,15;3,00;0,00;0,00;1,00;0,00;0,00;3,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2021-06-06;27,00;5,40;1,08;5,40;3,24;4,00;4,00;3,00;1,00;0,00;1,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
2021-06-13;26,00;5,20;2,08;2,08;4,16;0,00;4,00;3,00;0,00;1,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;25,00;5,21;4,17;2,08;1,04;7,00;3,00;2,00;1,00;1,00;1,00;1,00;3,00;1,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00
2021-06-27;22,00;12,57;2,10;2,10;2,10;6,00;3,00;3,00;0,00;0,00;2,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00
2021-07-04;38,00;10,56;3,17;2,11;3,17;3,00;11,00;3,00;1,00;0,00;3,00;4,00;5,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2021-07-11;41,00;3,15;3,15;4,21;2,10;1,00;8,00;8,00;0,00;0,00;1,00;3,00;5,00;0,00;0,00;2,00;1,00;0,00;1,00;0,00;0,00
2021-07-18;45,00;6,28;4,19;2,09;4,19;4,00;10,00;3,00;0,00;0,00;0,00;2,00;4,00;3,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-07-25;27,00;11,42;3,12;4,15;4,15;7,00;7,00;8,00;0,00;1,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-08-01;36,00;7,41;2,12;6,35;2,12;5,00;7,00;0,00;0,00;1,00;1,00;5,00;5,00;0,00;1,00;1,00;1,00;2,00;1,00;0,00;0,00
2021-08-08;29,00;8,59;3,22;8,59;4,30;5,00;2,00;2,00;0,00;1,00;2,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-08-15;33,00;6,39;3,19;4,26;4,26;4,00;4,00;4,00;0,00;1,00;1,00;4,00;5,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00
2021-08-22;36,00;6,35;3,18;7,41;3,18;4,00;2,00;2,00;0,00;1,00;0,00;3,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-29;32,00;9,60;4,27;3,20;1,07;1,00;5,00;3,00;1,00;0,00;1,00;3,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
